seg_key,seg_id,freq,docfreq,start_prob,end_prob,avg_pos,mean_len,H_left,H_right,H_total,avg_pmi_left,avg_pmi_right,numeric_assoc,burstiness,idf,coll_skew,examples,assigned_comp_idx,assigned_label,post_commodity,post_title,post_proper_name,log_odds_num_adj,g2_num_adj,stability
"1,41,12,44,2",seg_00092,2,2,0.0,1.0,1.0,5.0,0.0,0.0,0.0,-1.709132080609629,0.0,1.0,0.9961538458948462,5.157137753085257,0.5,"[(52, 1), (232, 1)]",0,commodity,0.9999999999667182,0.0,3.328284443733588e-11,1.8338568579268413,0.0,1.0
"1,41,12,52,2",seg_00093,2,2,0.0,1.0,1.0,5.0,0.0,0.0,0.0,-1.709132080609629,0.0,1.0,0.9961538458948462,5.157137753085257,0.5,"[(72, 1), (432, 1)]",0,commodity,0.9999999999667182,0.0,3.328284443733588e-11,1.8338568579268413,0.0,1.0
"1,41,12,56,2",seg_00094,2,2,0.0,1.0,1.0,5.0,0.0,0.0,0.0,-1.709132080609629,0.0,1.0,0.9961538458948462,5.157137753085257,0.5,"[(172, 1), (352, 1)]",0,commodity,0.9999999999667182,0.0,3.328284443733588e-11,1.8338568579268413,0.0,1.0
"13,8",seg_00095,2,2,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.5456623485480678,0.0,1.0,0.9961538458948462,5.157137753085257,0.5,"[(220, 3), (420, 3)]",0,commodity,0.9999999977154932,0.0,2.284506623317119e-09,1.8338568579268413,0.0,1.0
"18,10,67,1",seg_00098,2,2,0.0,1.0,1.0,4.0,0.0,0.0,0.0,-0.6174884612576128,0.0,1.0,0.9961538458948461,5.157137753085257,0.5,"[(124, 1), (424, 1)]",0,commodity,0.9999999999001865,0.0,9.981305586230098e-11,1.8338568579268413,0.0,1.0
"19,13,61,10",seg_00100,2,2,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.461953080422223,1.0,0.9961538458948463,5.157137753085257,0.5,"[(171, 0), (471, 0)]",0,commodity,0.999999999999984,1.5594002206254766e-14,0.0,1.8338568579268413,0.0,1.0
"34,13,3,12",seg_00103,2,2,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-0.14748483201187712,1.0,0.9961538458948462,5.157137753085257,0.5,"[(101, 0), (401, 0)]",0,commodity,1.0,1.1312343952457482e-15,0.0,1.8338568579268413,0.0,0.975609756097561
"35,13,23,10",seg_00105,2,2,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.461953080422223,1.0,0.9961538458948462,5.157137753085257,0.5,"[(31, 0), (331, 0)]",0,commodity,0.999999999999984,1.5594002206255877e-14,0.0,1.8338568579268413,0.0,1.0
"37,1,24,10",seg_00108,2,2,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-0.2120233531494482,1.0,0.9961538458948462,5.157137753085257,0.5,"[(84, 0), (234, 0)]",0,commodity,1.0,1.1431515253910356e-15,0.0,1.8338568579268413,0.0,1.0
"4,12,47,5",seg_00110,2,2,0.0,1.0,1.0,4.0,0.0,0.0,0.0,-1.709132080609629,0.0,1.0,0.9961538458948465,5.157137753085257,0.5,"[(9, 2), (309, 2)]",0,commodity,0.9999999999008473,0.0,9.915306620320781e-11,1.8338568579268413,0.0,1.0
