seg_key,seg_id,freq,docfreq,start_prob,end_prob,avg_pos,mean_len,H_left,H_right,H_total,avg_pmi_left,avg_pmi_right,numeric_assoc,burstiness,idf,coll_skew,examples,assigned_comp_idx,assigned_label,post_commodity,post_title,post_proper_name,log_odds_num_adj,g2_num_adj,stability
"324,124",seg_00450,1,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.8856353895902958,1.0,0.9982046673075547,5.631211781821365,0.5,"[(197, 0)]",0,commodity,1.0,0.0,3.756306991981453e-30,2.517714255288885,0.0,1.0
"336,249",seg_00459,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075547,5.631211781821365,0.5,"[(83, 3)]",0,commodity,1.0,0.0,2.111576288856443e-31,2.517714255288885,0.0,1.0
"336,67,65",seg_00461,1,1,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.4451205803704461,1.0,0.9982046673075545,5.631211781821365,0.5,"[(142, 0)]",0,commodity,1.0,0.0,4.4986313796215745e-31,2.517714255288885,0.0,1.0
"344,229,216,3",seg_00471,1,1,0.0,1.0,1.0,4.0,0.0,0.0,0.0,-0.8670658085957221,0.0,1.0,0.9982046673075545,5.631211781821365,0.5,"[(286, 2)]",0,commodity,1.0,0.0,1.5501155744179432e-31,2.517714255288885,0.0,1.0
"344,255,371",seg_00473,1,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,-0.8670658085957221,0.0,1.0,0.9982046673075547,5.631211781821365,0.5,"[(209, 3)]",0,commodity,1.0,0.0,1.2390720481476231e-31,2.517714255288885,0.0,1.0
"344,89,80",seg_00476,1,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,-0.8670658085957221,0.0,1.0,0.9982046673075549,5.631211781821365,0.5,"[(127, 2)]",0,commodity,1.0,0.0,1.2390720481476231e-31,2.517714255288885,0.0,1.0
"345,27",seg_00477,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-0.38155799281402114,0.0,1.0,0.9982046673075549,5.631211781821365,0.5,"[(466, 3)]",0,commodity,1.0,0.0,1.3554533962766253e-31,2.517714255288885,0.0,1.0
"345,297,150",seg_00478,1,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,-0.49934102847040496,0.0,1.0,0.9982046673075547,5.631211781821365,0.5,"[(95, 2)]",0,commodity,1.0,0.0,1.2817896659250035e-31,2.517714255288885,0.0,1.0
"345,345,25,98",seg_00479,1,1,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-1.8856353895902958,1.0,0.9982046673075549,5.631211781821365,0.5,"[(394, 0)]",0,commodity,1.0,0.0,4.604079039900977e-30,2.517714255288885,0.0,1.0
"381,159",seg_00522,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075545,5.631211781821365,0.5,"[(280, 4)]",0,commodity,1.0,0.0,2.111576288856443e-31,2.517714255288885,0.0,1.0
"381,18",seg_00523,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075547,5.631211781821365,0.5,"[(550, 3)]",0,commodity,1.0,0.0,2.111576288856443e-31,2.517714255288885,0.0,0.975609756097561
"391,328",seg_00529,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075547,5.631211781821365,0.5,"[(213, 3)]",0,commodity,1.0,0.0,2.111576288856443e-31,2.517714255288885,0.0,1.0
"40,102",seg_00532,1,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0047363683058688,1.0,0.9982046673075545,5.631211781821365,0.5,"[(306, 0)]",0,commodity,1.0,0.0,8.938655881494657e-31,2.517714255288885,0.0,1.0
"402,268,307,397",seg_00534,1,1,0.0,1.0,1.0,4.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075549,5.631211781821365,0.5,"[(386, 3)]",0,commodity,1.0,0.0,2.5881441941323908e-31,2.517714255288885,0.0,1.0
"402,303,191",seg_00536,1,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075545,5.631211781821365,0.5,"[(301, 4)]",0,commodity,1.0,0.0,2.0688116295645975e-31,2.517714255288885,0.0,1.0
"402,307",seg_00537,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075549,5.631211781821365,0.5,"[(267, 3)]",0,commodity,1.0,0.0,2.1115762888564133e-31,2.517714255288885,0.0,1.0
